timestamp_s,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,gx_raw,gy_raw,gz_raw,ax_raw,ay_raw,az_raw
0.377580,1.890015,-0.138055,-0.333532,7.629728,-1.350013,6.671075,1547,-113,-273,6375,-1128,5574
0.377909,1.913228,-0.138055,-0.394619,7.567493,-1.350013,6.671075,1566,-113,-323,6323,-1128,5574
0.378261,1.920559,-0.114843,-0.280998,7.551934,-1.468498,6.744081,1572,-94,-230,6310,-1227,5635
0.378566,1.958432,-0.183259,-0.394619,7.652467,-1.402673,6.778788,1603,-150,-323,6394,-1172,5664
0.378922,1.897346,-0.130725,-0.349415,7.622547,-1.360784,6.666287,1553,-107,-286,6369,-1137,5570
0.379276,1.920559,-0.130725,-0.349415,7.557918,-1.298550,6.612431,1572,-107,-286,6315,-1085,5525
0.379590,1.935219,-0.076969,-0.311541,7.589036,-1.316502,6.606446,1584,-63,-255,6341,-1100,5520
0.379939,1.897346,-0.138055,-0.326202,7.518423,-1.221953,6.568148,1553,-113,-267,6282,-1021,5488
0.380291,1.890015,-0.076969,-0.364075,7.487306,-1.359588,6.491552,1547,-63,-298,6256,-1136,5424
0.380476,1.927889,-0.069639,-0.342084,7.469354,-1.348816,6.508307,1578,-57,-280,6241,-1127,5438
0.380989,1.905898,-0.123395,-0.333532,7.441827,-1.365572,6.412562,1560,-101,-273,6218,-1141,5358
0.381338,1.859472,-0.085521,-0.302989,7.422678,-1.309321,6.380247,1522,-70,-248,6202,-1094,5331
0.381693,1.852142,-0.145386,-0.311541,7.422678,-1.290172,6.370673,1516,-119,-255,6202,-1078,5323
0.382045,1.958432,-0.138055,-0.387288,7.337703,-1.278204,6.410168,1603,-113,-317,6131,-1068,5356
0.382407,1.913228,-0.145386,-0.364075,7.274272,-1.346423,6.309635,1566,-119,-298,6078,-1125,5272
0.382596,1.913228,-0.107512,-0.326202,7.317357,-1.243496,6.283305,1566,-88,-267,6114,-1039,5250
0.382948,1.943772,-0.145386,-0.439823,7.324538,-1.302140,6.270140,1591,-119,-360,6120,-1088,5239
0.383303,1.821599,-0.130725,-0.425162,7.312570,-1.323683,6.237826,1491,-107,-348,6110,-1106,5212
0.383656,1.821599,-0.161268,-0.371406,7.277862,-1.305731,6.169607,1491,-132,-304,6081,-1091,5155
0.384009,1.837481,-0.100182,-0.356745,7.299405,-1.345226,6.167213,1504,-82,-292,6099,-1124,5153
0.384199,1.844811,-0.191812,-0.401949,7.285043,-1.354800,6.176788,1510,-157,-329,6087,-1132,5161
0.384552,1.753182,-0.138055,-0.387288,7.275469,-1.475679,6.155245,1435,-113,-317,6079,-1233,5143
0.384905,1.769064,-0.138055,-0.448375,7.238367,-1.460120,6.121734,1448,-113,-367,6048,-1220,5115
0.385259,1.783725,-0.168599,-0.394619,7.232383,-1.519961,6.167213,1460,-138,-323,6043,-1270,5153
0.385427,1.791055,-0.161268,-0.371406,7.213234,-1.580999,6.252188,1466,-132,-304,6027,-1321,5224
0.385780,1.776395,-0.153938,-0.401949,7.267091,-1.625282,6.231842,1454,-126,-329,6072,-1358,5207
0.386133,1.707978,-0.130725,-0.463035,7.226399,-1.649218,6.235432,1398,-107,-379,6038,-1378,5210
0.386487,1.745851,-0.191812,-0.432492,7.196479,-1.731799,6.231842,1429,-157,-354,6013,-1447,5207
0.386837,1.677435,-0.168599,-0.417831,7.267091,-1.738979,6.280911,1373,-138,-342,6072,-1453,5248
0.387185,1.693317,-0.100182,-0.379958,7.177330,-1.800017,6.250991,1386,-82,-311,5997,-1504,5223
0.387537,1.654222,-0.168599,-0.409279,7.232383,-1.820363,6.283305,1354,-138,-335,6043,-1521,5250
0.387886,1.662774,-0.237016,-0.387288,7.215628,-1.870630,6.262959,1361,-194,-317,6029,-1563,5233
0.388235,1.639561,-0.191812,-0.371406,7.224006,-1.907731,6.256975,1342,-157,-304,6036,-1594,5228
0.388586,1.639561,-0.145386,-0.394619,7.202463,-1.953210,6.262959,1342,-119,-323,6018,-1632,5233
0.388772,1.677435,-0.175929,-0.342084,7.220415,-2.002280,6.272534,1373,-144,-280,6033,-1673,5241
0.389103,1.563814,-0.123395,-0.387288,7.146212,-2.127946,6.265353,1280,-101,-317,5971,-1778,5235
0.389400,1.547931,-0.145386,-0.371406,7.116292,-2.114781,6.300060,1267,-119,-304,5946,-1767,5264
0.389731,1.547931,-0.153938,-0.326202,7.148606,-2.192574,6.315619,1267,-126,-267,5973,-1832,5277
0.390233,1.533270,-0.138055,-0.401949,7.113898,-2.216511,6.332375,1255,-113,-329,5944,-1852,5291
0.390419,1.518610,-0.168599,-0.364075,7.095946,-2.275155,6.306045,1243,-138,-298,5929,-1901,5269
0.390766,1.472184,-0.123395,-0.302989,7.077993,-2.232069,6.364689,1205,-101,-248,5914,-1865,5318
0.391109,1.510058,-0.168599,-0.326202,7.070813,-2.302682,6.224661,1236,-138,-267,5908,-1924,5201
0.391422,1.495397,-0.183259,-0.410501,7.067222,-2.368507,6.277321,1224,-150,-336,5905,-1979,5245
0.391766,1.495397,-0.168599,-0.326202,7.153393,-2.437922,6.410168,1224,-138,-267,5977,-2037,5356
0.392110,1.479514,-0.222355,-0.379958,7.140228,-2.472630,6.413758,1211,-182,-311,5966,-2066,5359
0.392417,1.434310,-0.183259,-0.302989,7.085174,-2.424757,6.306045,1174,-150,-248,5920,-2026,5269
0.392761,1.441641,-0.130725,-0.257785,7.013365,-2.476221,6.325194,1180,-107,-211,5860,-2069,5285
0.393105,1.479514,-0.130725,-0.311541,7.086371,-2.449891,6.279715,1211,-107,-255,5921,-2047,5247
0.393286,1.488066,-0.175929,-0.364075,7.109111,-2.537258,6.313226,1218,-144,-298,5940,-2120,5275
0.393744,1.426980,-0.130725,-0.342084,7.168952,-2.519306,6.327587,1168,-107,-280,5990,-2105,5287
0.393925,1.419650,-0.145386,-0.318871,7.160574,-2.562392,6.314422,1162,-119,-261,5983,-2141,5276
0.394271,1.457523,-0.138055,-0.318871,7.154590,-2.522897,6.245007,1193,-113,-261,5978,-2108,5218
0.394579,1.389106,-0.145386,-0.273667,7.220415,-2.604280,6.277321,1137,-119,-224,6033,-2176,5245
0.394924,1.373224,-0.145386,-0.243124,7.204856,-2.494173,6.340752,1124,-119,-199,6020,-2084,5298
0.395267,1.373224,-0.138055,-0.265115,7.147409,-2.431938,6.228251,1124,-113,-217,5972,-2032,5204
0.395580,1.389106,-0.199142,-0.257785,7.131850,-2.345767,6.104979,1137,-163,-211,5959,-1960,5101
0.395922,1.320690,-0.123395,-0.196698,7.103127,-2.404411,6.182772,1081,-101,-161,5935,-2009,5166
0.396264,1.297477,-0.153938,-0.205251,7.139031,-2.433135,6.217480,1062,-126,-168,5965,-2033,5195
0.396577,1.373224,-0.175929,-0.311541,7.007381,-2.393640,6.227054,1124,-144,-255,5855,-2000,5203
0.396919,1.328020,-0.168599,-0.205251,7.139031,-2.294304,6.259369,1087,-138,-168,5965,-1917,5230
0.397261,1.282816,-0.161268,-0.212581,7.056451,-2.156670,6.217480,1050,-132,-174,5896,-1802,5195
0.397578,1.297477,-0.168599,-0.227242,7.038498,-2.165047,6.247400,1062,-138,-186,5881,-1809,5220
0.397920,1.320690,-0.183259,-0.205251,7.018152,-2.163851,6.209102,1081,-150,-168,5864,-1808,5188
0.398262,1.335350,-0.175929,-0.189368,7.006184,-1.973556,6.167213,1093,-144,-155,5854,-1649,5153
0.398581,1.252273,-0.237016,-0.243124,7.008578,-2.100419,6.209102,1025,-194,-199,5856,-1755,5188
0.398760,1.306029,-0.251676,-0.235794,6.963099,-1.966375,6.139687,1069,-206,-193,5818,-1643,5130
0.399103,1.237612,-0.229685,-0.189368,6.954721,-1.890976,6.195937,1013,-188,-155,5811,-1580,5177
0.399580,1.328020,-0.229685,-0.144164,7.013365,-1.981934,6.143277,1087,-188,-118,5860,-1656,5133
0.399922,1.275486,-0.222355,-0.212581,7.092355,-1.871826,6.222267,1044,-182,-174,5926,-1564,5199
0.400101,1.191186,-0.183259,-0.174707,7.057648,-1.790443,6.109766,975,-150,-143,5897,-1496,5105
0.400415,1.320690,-0.289550,-0.182038,7.054057,-1.786852,6.201921,1081,-237,-149,5894,-1493,5182
0.400757,1.266933,-0.274889,-0.182038,7.049270,-1.766506,6.203118,1037,-225,-149,5890,-1476,5183
0.401099,1.191186,-0.222355,-0.151494,7.030121,-1.683926,6.225858,975,-182,-124,5874,-1407,5202
0.401415,1.191186,-0.229685,-0.144164,7.091159,-1.679138,6.237826,975,-188,-118,5925,-1403,5212
0.401758,1.169195,-0.183259,-0.113621,7.031318,-1.565441,6.156442,957,-150,-93,5875,-1308,5144
0.402101,1.198517,-0.244346,-0.167377,7.092355,-1.601345,6.283305,981,-200,-137,5926,-1338,5250
0.402416,1.122769,-0.183259,-0.167377,7.039695,-1.638447,6.276124,919,-150,-137,5882,-1369,5244
0.402752,1.214399,-0.244346,-0.167377,7.087568,-1.644431,6.288092,994,-200,-137,5922,-1374,5254
0.403080,1.183856,-0.237016,-0.227242,7.083978,-1.612117,6.346736,969,-194,-186,5919,-1347,5303
0.403415,1.169195,-0.260228,-0.151494,7.130654,-1.675548,6.315619,957,-213,-124,5958,-1400,5277
0.403757,1.207069,-0.206472,-0.128282,7.097143,-1.551079,6.319210,988,-169,-105,5930,-1296,5280
0.404094,1.176525,-0.229685,-0.167377,7.068419,-1.474482,6.309635,963,-188,-137,5906,-1232,5272
0.404415,1.207069,-0.229685,-0.158825,7.128260,-1.505600,6.312029,988,-188,-130,5956,-1258,5274
0.404747,1.176525,-0.222355,-0.167377,7.089962,-1.450546,6.381444,963,-182,-137,5924,-1212,5332
0.404926,1.153313,-0.222355,-0.196698,7.129457,-1.372753,6.369476,944,-182,-161,5957,-1147,5322
0.405268,1.183856,-0.244346,-0.167377,7.125866,-1.521158,6.418546,969,-200,-137,5954,-1271,5363
0.405578,1.176525,-0.244346,-0.151494,7.147409,-1.464908,6.381444,963,-200,-124,5972,-1224,5332
0.405985,1.176525,-0.274889,-0.113621,7.063632,-1.463711,6.431711,963,-225,-93,5902,-1223,5374
0.406341,1.183856,-0.229685,-0.189368,7.050467,-1.463711,6.422136,969,-188,-155,5891,-1223,5366
0.406525,1.115439,-0.251676,-0.144164,7.106717,-1.461317,6.408971,913,-206,-118,5938,-1221,5355
0.406863,1.160643,-0.222355,-0.106290,7.141425,-1.479270,6.400593,950,-182,-87,5967,-1236,5348
0.407205,1.191186,-0.237016,-0.174707,7.130654,-1.381130,6.375460,975,-194,-143,5958,-1154,5327
0.407545,1.198517,-0.237016,-0.212581,7.068419,-1.516371,6.388625,981,-194,-174,5906,-1267,5338
0.407887,1.176525,-0.222355,-0.144164,7.037302,-1.389508,6.382641,963,-182,-118,5880,-1161,5333
0.408228,1.115439,-0.274889,-0.128282,7.076797,-1.470892,6.394609,913,-225,-105,5913,-1229,5343
0.408576,1.153313,-0.289550,-0.167377,7.052860,-1.389508,6.258172,944,-237,-137,5893,-1161,5229
0.408919,1.131321,-0.274889,-0.128282,7.112701,-1.423019,6.303651,926,-225,-105,5943,-1189,5267
0.409261,1.138652,-0.260228,-0.174707,7.099536,-1.346423,6.316816,932,-213,-143,5932,-1125,5278
0.409582,1.115439,-0.237016,-0.158825,7.122276,-1.391902,6.157639,913,-194,-130,5951,-1163,5145
0.409926,1.077565,-0.222355,-0.083078,7.124669,-1.407460,6.282108,882,-182,-68,5953,-1176,5249
0.410271,1.077565,-0.274889,-0.158825,7.067222,-1.359588,6.259369,882,-225,-130,5905,-1136,5230
0.410578,1.100778,-0.274889,-0.151494,7.081584,-1.464908,6.199528,901,-225,-124,5917,-1224,5180
0.410921,1.131321,-0.289550,-0.167377,7.180920,-1.437381,6.267746,926,-237,-137,6000,-1201,5237
0.411264,1.070235,-0.213803,-0.061086,7.173739,-1.383524,6.218677,876,-175,-50,5994,-1156,5196
0.411581,1.084896,-0.244346,-0.136834,7.149803,-1.372753,6.188756,888,-200,-112,5974,-1147,5171
0.411925,1.084896,-0.289550,-0.128282,7.312570,-1.396689,6.216283,888,-237,-105,6110,-1167,5194
0.412271,1.039692,-0.282220,-0.113621,7.251532,-1.440971,6.242613,851,-231,-93,6059,-1204,5216
0.412421,1.039692,-0.260228,-0.098960,7.237171,-1.432594,6.235432,851,-213,-81,6047,-1197,5210
0.412750,1.077565,-0.320093,-0.158825,7.190495,-1.420625,6.255778,882,-262,-130,6008,-1187,5227
0.413089,1.131321,-0.289550,-0.182038,7.247942,-1.457727,6.197134,926,-237,-149,6056,-1218,5178
0.413579,1.108109,-0.244346,-0.052534,7.270682,-1.490041,6.222267,907,-200,-43,6075,-1245,5199
0.413762,1.032361,-0.251676,-0.083078,7.274272,-1.438578,6.264156,845,-206,-68,6078,-1202,5234
0.414110,1.062905,-0.298102,-0.144164,7.289831,-1.475679,6.236629,870,-244,-118,6091,-1233,5211
0.414417,1.077565,-0.312763,-0.128282,7.280256,-1.509190,6.201921,882,-256,-105,6083,-1261,5182
0.414760,1.062905,-0.274889,-0.167377,7.326932,-1.478073,6.194740,870,-225,-137,6122,-1235,5176
0.415104,1.047022,-0.305432,-0.113621,7.244351,-1.493631,6.219874,857,-250,-93,6053,-1248,5197
0.415420,1.032361,-0.282220,-0.098960,7.215628,-1.468498,6.218677,845,-231,-81,6029,-1227,5196
0.415763,1.054353,-0.298102,-0.113621,7.287437,-1.492435,6.139687,863,-244,-93,6089,-1247,5130
0.416106,0.994488,-0.282220,-0.136834,7.185707,-1.466105,6.146868,814,-231,-112,6004,-1225,5136
0.416416,1.070235,-0.320093,-0.158825,7.089962,-1.480466,6.021201,876,-262,-130,5924,-1237,5031
0.416760,0.963945,-0.298102,-0.083078,7.115095,-1.462514,6.100192,789,-244,-68,5945,-1222,5097
0.417105,1.009149,-0.343306,-0.167377,7.161771,-1.491238,6.119341,826,-281,-137,5984,-1246,5113
0.417416,0.971275,-0.305432,-0.128282,7.076797,-1.360784,6.064287,795,-250,-105,5913,-1137,5067
0.417758,0.963945,-0.350636,-0.068417,7.006184,-1.423019,6.065484,789,-287,-56,5854,-1189,5068
0.418087,0.963945,-0.305432,-0.120951,7.093552,-1.504403,6.122931,789,-250,-99,5927,-1257,5116
0.418416,0.948062,-0.305432,-0.128282,7.027727,-1.358391,6.047531,776,-250,-105,5872,-1135,5053
0.418760,0.902858,-0.305432,0.007330,7.115095,-1.429003,6.046335,739,-250,6,5945,-1194,5052
0.418941,0.910188,-0.335976,-0.061086,7.068419,-1.402673,6.075058,745,-275,-50,5906,-1172,5076
0.419290,0.956614,-0.350636,-0.128282,7.039695,-1.401476,6.057106,783,-287,-105,5882,-1171,5061
0.419633,0.933401,-0.357967,-0.189368,7.077993,-1.480466,6.065484,764,-293,-155,5914,-1237,5068
0.419976,0.888197,-0.328645,-0.098960,7.113898,-1.528339,6.109766,727,-269,-81,5944,-1277,5105
0.420321,0.971275,-0.343306,-0.144164,7.050467,-1.417035,6.114553,795,-281,-118,5891,-1184,5109
0.420665,0.888197,-0.350636,-0.144164,7.166558,-1.450546,6.108569,727,-287,-118,5988,-1212,5104
0.421009,0.895528,-0.373849,-0.106290,7.168952,-1.569031,6.236629,733,-306,-87,5990,-1311,5211
0.421353,0.910188,-0.397062,-0.136834,7.224006,-1.492435,6.125325,745,-325,-112,6036,-1247,5118
0.421700,0.895528,-0.404392,-0.174707,7.286240,-1.482860,6.160033,733,-331,-143,6088,-1239,5147
0.422041,0.910188,-0.373849,-0.052534,7.263501,-1.479270,6.175591,745,-306,-43,6069,-1236,5160
0.422383,0.819780,-0.404392,-0.128282,7.225202,-1.600148,6.247400,671,-331,-105,6037,-1337,5220
0.422562,0.841772,-0.350636,-0.098960,7.307783,-1.663580,6.304848,689,-287,-81,6106,-1390,5268
0.422904,0.872315,-0.426384,-0.106290,7.328129,-1.537914,6.265353,714,-349,-87,6123,-1285,5235
0.423246,0.864984,-0.397062,-0.083078,7.331719,-1.602542,6.271337,708,-325,-68,6126,-1339,5240
0.423580,0.789237,-0.373849,-0.120951,7.349672,-1.657596,6.380247,646,-306,-99,6141,-1385,5331
0.423929,0.857654,-0.397062,-0.106290,7.325735,-1.681532,6.358705,702,-325,-87,6121,-1405,5313
0.424286,0.849102,-0.419053,-0.120951,7.389167,-1.680335,6.325194,695,-343,-99,6174,-1404,5285
0.424579,0.796568,-0.388510,-0.075747,7.332916,-1.651612,6.346736,652,-318,-62,6127,-1380,5303
0.424920,0.834441,-0.411723,-0.106290,7.334113,-1.727011,6.400593,683,-337,-87,6128,-1443,5348
0.425262,0.849102,-0.320093,-0.052534,7.378395,-1.638447,6.420939,695,-262,-43,6165,-1369,5365
0.425578,0.803898,-0.366519,-0.052534,7.423874,-1.633659,6.401790,658,-300,-43,6203,-1365,5349
0.425919,0.803898,-0.411723,-0.083078,7.449008,-1.747357,6.466418,658,-337,-68,6224,-1460,5403
0.426098,0.742812,-0.434936,-0.030543,7.421481,-1.746160,6.461631,608,-356,-25,6201,-1459,5399
0.426416,0.811228,-0.388510,-0.037874,7.360443,-1.642037,6.458041,664,-318,-31,6150,-1372,5396
0.426918,0.834441,-0.404392,-0.090408,7.378395,-1.705469,6.420939,683,-331,-74,6165,-1425,5365
0.427417,0.735481,-0.397062,-0.037874,7.423874,-1.749751,6.467615,602,-325,-31,6203,-1462,5404
0.427422,0.728151,-0.404392,0.007330,7.474141,-1.591771,6.514291,596,-331,6,6245,-1330,5443
0.427926,0.796568,-0.366519,-0.068417,7.434646,-1.644431,6.532244,652,-300,-56,6212,-1374,5458
0.428417,0.728151,-0.381180,-0.021991,7.502865,-1.600148,6.471206,596,-312,-18,6269,-1337,5407
0.428423,0.758694,-0.373849,-0.007330,7.438236,-1.633659,6.558574,621,-306,-6,6215,-1365,5480
0.428928,0.811228,-0.388510,-0.061086,7.542360,-1.668367,6.487961,664,-318,-50,6302,-1394,5421
0.429101,0.728151,-0.381180,-0.045204,7.514833,-1.669564,6.449663,596,-312,-37,6279,-1395,5389
0.429415,0.735481,-0.381180,-0.014661,7.548344,-1.643234,6.545409,602,-312,-12,6307,-1373,5469
0.429760,0.758694,-0.357967,-0.007330,7.449008,-1.522355,6.612431,621,-293,-6,6224,-1272,5525
0.430106,0.735481,-0.373849,-0.030543,7.505258,-1.626478,6.611234,602,-306,-25,6271,-1359,5524
0.430418,0.713490,-0.350636,0.030543,7.599807,-1.540307,6.501126,584,-287,25,6350,-1287,5432
0.430765,0.758694,-0.404392,0.007330,7.626137,-1.548685,6.599265,621,-331,6,6372,-1294,5514
0.431112,0.682947,-0.335976,-0.052534,7.626137,-1.558260,6.554983,559,-275,-43,6372,-1302,5477
0.431419,0.751364,-0.366519,-0.007330,7.627334,-1.513977,6.653122,615,-300,-6,6373,-1265,5559
0.431763,0.728151,-0.419053,0.015882,7.519620,-1.519961,6.606446,596,-343,13,6283,-1270,5520
0.431948,0.704938,-0.388510,0.015882,7.598610,-1.499615,6.619611,577,-318,13,6349,-1253,5531
0.432291,0.667064,-0.373849,0.023213,7.650073,-1.533126,6.602856,546,-306,19,6392,-1281,5517
0.432635,0.728151,-0.426384,-0.061086,7.609382,-1.467301,6.606446,596,-349,-50,6358,-1226,5520
0.432978,0.742812,-0.404392,0.023213,7.641696,-1.391902,6.613627,608,-331,19,6385,-1163,5526
0.433321,0.742812,-0.426384,-0.052534,7.689569,-1.388311,6.648335,608,-349,-43,6425,-1160,5555
0.433666,0.713490,-0.373849,0.030543,7.695553,-1.348816,6.566951,584,-306,25,6430,-1127,5487
0.434009,0.636521,-0.373849,0.068417,7.620153,-1.451743,6.610037,521,-306,56,6367,-1213,5523
0.434352,0.652404,-0.373849,0.015882,7.677600,-1.417035,6.631580,534,-306,13,6415,-1184,5541
0.434696,0.690277,-0.350636,-0.075747,7.679994,-1.355997,6.577723,565,-287,-62,6417,-1133,5496
0.434877,0.667064,-0.426384,-0.030543,7.756590,-1.345226,6.568148,546,-349,-25,6481,-1124,5488
0.435220,0.690277,-0.388510,0.053756,7.815235,-1.369162,6.647138,565,-318,44,6530,-1144,5554
0.435564,0.629191,-0.373849,-0.014661,7.841565,-1.394295,6.650729,515,-306,-12,6552,-1165,5557
0.435908,0.675616,-0.373849,0.037874,7.853533,-1.369162,6.684240,553,-306,31,6562,-1144,5585
0.436251,0.682947,-0.373849,0.053756,7.744622,-1.418232,6.671075,559,-306,44,6471,-1185,5574
0.436579,0.636521,-0.320093,0.015882,7.799676,-1.426609,6.711767,521,-262,13,6517,-1192,5608
0.436923,0.614530,-0.373849,-0.030543,7.842761,-1.407460,6.711767,503,-306,-25,6553,-1176,5608
0.437267,0.682947,-0.397062,0.106290,7.803266,-1.347619,6.790757,559,-325,87,6520,-1126,5674
0.437580,0.645073,-0.350636,0.023213,7.847549,-1.306927,6.698602,528,-287,19,6557,-1092,5597
0.437924,0.645073,-0.397062,0.023213,7.945688,-1.243496,6.704586,528,-325,19,6639,-1039,5602
0.438265,0.614530,-0.350636,0.084299,7.864304,-1.299747,6.777592,503,-287,69,6571,-1086,5663
0.438579,0.621860,-0.388510,0.015882,7.864304,-1.333257,6.793150,509,-318,13,6571,-1114,5676
0.438759,0.667064,-0.411723,0.007330,7.922948,-1.290172,6.757246,546,-337,6,6620,-1078,5646
0.439087,0.652404,-0.357967,0.023213,7.945688,-1.251874,6.808709,534,-293,19,6639,-1046,5689
0.439400,0.652404,-0.397062,0.075747,7.922948,-1.260251,6.712963,534,-325,62,6620,-1053,5609
0.439721,0.629191,-0.366519,-0.061086,7.954066,-1.286582,6.825464,515,-300,-50,6646,-1075,5703
0.440055,0.621860,-0.305432,0.000000,7.937310,-1.227937,6.797938,509,-250,0,6632,-1026,5680
0.440389,0.598647,-0.350636,0.053756,7.937310,-1.235118,6.783576,490,-287,44,6632,-1032,5668
0.440741,0.614530,-0.404392,0.046426,7.896618,-1.232725,6.826661,503,-331,38,6598,-1030,5704
0.440922,0.652404,-0.357967,0.007330,7.956459,-1.262645,6.874534,534,-293,6,6648,-1055,5744
0.441417,0.614530,-0.335976,0.061086,7.961247,-1.230331,6.821874,503,-275,50,6652,-1028,5700
0.441757,0.530231,-0.373849,0.053756,7.956459,-1.217166,6.826661,434,-306,44,6648,-1017,5704
0.442098,0.598647,-0.335976,0.030543,7.937310,-1.134585,6.794347,490,-275,25,6632,-948,5677
0.442576,0.607200,-0.357967,-0.014661,7.932523,-1.122617,6.850598,497,-293,-12,6628,-938,5724
0.442754,0.621860,-0.381180,0.061086,7.975608,-1.158522,6.802725,509,-312,50,6664,-968,5684
0.443095,0.553443,-0.305432,0.046426,7.907390,-1.187245,6.783576,453,-250,38,6607,-992,5668
0.443275,0.607200,-0.312763,0.007330,7.951672,-1.248283,6.931981,497,-256,6,6644,-1043,5792
0.443578,0.553443,-0.357967,0.037874,8.028269,-1.233921,6.847007,453,-293,31,6708,-1031,5721
0.443920,0.583987,-0.357967,0.061086,7.991167,-1.253071,6.900864,478,-293,50,6677,-1047,5766
0.444263,0.553443,-0.388510,0.007330,7.942098,-1.249480,6.943950,453,-318,6,6636,-1044,5802
0.444579,0.607200,-0.350636,0.037874,8.023481,-1.221953,6.967886,497,-287,31,6704,-1021,5822
0.444920,0.598647,-0.397062,0.046426,8.054599,-1.273416,6.928391,490,-325,38,6730,-1064,5789
0.445263,0.553443,-0.366519,-0.007330,7.962443,-1.166900,6.870944,453,-300,-6,6653,-975,5741
0.445568,0.560774,-0.350636,-0.030543,8.064173,-1.208788,6.819480,459,-287,-25,6738,-1010,5698
0.445912,0.583987,-0.357967,0.030543,7.983986,-1.182458,6.897274,478,-293,25,6671,-988,5763
0.446254,0.553443,-0.366519,0.030543,7.974412,-1.212379,6.912832,453,-300,25,6663,-1013,5776
0.446578,0.553443,-0.305432,-0.014661,8.033056,-1.198017,6.923604,453,-250,-12,6712,-1001,5785
0.446920,0.553443,-0.298102,0.015882,7.994758,-1.162112,6.892486,453,-244,13,6680,-971,5759
0.447099,0.508239,-0.320093,0.061086,8.062976,-1.238709,6.898470,416,-262,50,6737,-1035,5764
0.447416,0.530231,-0.320093,0.015882,7.998348,-1.204001,6.918816,434,-262,13,6683,-1006,5781
0.447758,0.508239,-0.328645,0.007330,8.039040,-1.202804,6.909242,416,-269,6,6717,-1005,5773
0.448099,0.492357,-0.357967,0.046426,8.089306,-1.305731,6.922407,403,-293,38,6759,-1091,5784
